,id,anchor,target,context,score,input
16211,9f0c5bcd63fcce1e,imidazo,aromatic heterocycle,A01,0.5,imidazo
16212,4f76dc7073e658ce,imidazo,c3n2h4,A01,0.5,imidazo
16213,78fbcc6a18c5d271,imidazo,chemical compounds,A01,0.25,imidazo
16214,4f8e15f660b571d9,imidazo,chemical derivatives,A01,0.25,imidazo
16215,3b91bac04b8fd3d9,imidazo,chimeric antigen receptor,A01,0.0,imidazo
16216,acc6ae7d3971a603,imidazo,condensation reaction,A01,0.25,imidazo
16217,b5118efeae05c0d5,imidazo,diazole,A01,0.5,imidazo
16218,009b2baf9fde496b,imidazo,gaba receptor agonists,A01,0.5,imidazo
16219,1ada466976520348,imidazo,heterocyclic compound drugs,A01,0.5,imidazo
16220,ced03f605cb162ac,imidazo,il 6 receptor,A01,0.0,imidazo
16221,0e6a1d72e0f5f67b,imidazo,images,A01,0.0,imidazo
16222,7447b7953ac18491,imidazo,imidazole,A01,0.5,imidazo
16223,8bc931e8e1fdaa12,imidazo,imidazopyridine,A01,0.75,imidazo
16224,462797489ffaab1c,imidazo,immunoglobulin,A01,0.0,imidazo
16225,1270ad473a732b19,imidazo,implemented,A01,0.0,imidazo
16226,7f87b26fca69f40f,imidazo,isomeric chemical compounds,A01,0.25,imidazo
16227,73e70de8fda5b881,imidazo,methyl 3h imidazo,A01,0.5,imidazo
16228,9443a2698f41a2bd,imidazo,molecular formula,A01,0.25,imidazo
16229,0584018841bce821,imidazo,novel,A01,0.25,imidazo
16230,0f52be014517b67b,imidazo,novel display device,A01,0.0,imidazo
16231,cc5ab0625a1b2e5d,imidazo,novel imidazo,A01,0.5,imidazo
16232,46b5d91cc56ff1d8,imidazo,organic compound,A01,0.5,imidazo
16233,adbd299f09350a71,imidazo,substituted,A01,0.25,imidazo
16234,6a6a0226ea8b894d,imidazo,zolpidem structure,A01,0.25,imidazo
16235,2d619439ba89dba2,imidazo,1h imidazo,A61,0.5,imidazo
16236,dbd8597e3fdf13e4,imidazo,aromatic heterocycle,A61,0.5,imidazo
16237,0025032c715b6b54,imidazo,c3n2h4,A61,0.5,imidazo
16238,87a196d11e41f2d9,imidazo,chemical,A61,0.25,imidazo
16239,fdb46b169424c840,imidazo,chemical compounds,A61,0.25,imidazo
16240,f1caef8261eb0f21,imidazo,diazole,A61,0.5,imidazo
16241,aa090eb55c464dca,imidazo,disorder,A61,0.25,imidazo
16242,e7bf6f0a9dcce7f3,imidazo,drug,A61,0.5,imidazo
16243,9c704252958174ce,imidazo,fused bicyclic 56 heterocycles,A61,0.5,imidazo
16244,dafe40452467aaca,imidazo,heterocycle,A61,0.25,imidazo
16245,7aede084ba213283,imidazo,images,A61,0.0,imidazo
16246,1dbb1197c284cc9f,imidazo,imidazo12 apyridines,A61,0.5,imidazo
16247,fdc7aeead1e547d5,imidazo,imidazole,A61,0.0,imidazo
16248,c68925ec3a9f695a,imidazo,imidazopyridine,A61,0.75,imidazo
16249,d9512cad5e6978a5,imidazo,immunoglobulin,A61,0.0,imidazo
16250,0bc43784ce4c9be2,imidazo,implemented,A61,0.0,imidazo
16251,151c1bef36ea2a8a,imidazo,isomeric chemical compounds,A61,0.25,imidazo
16252,1180e09f0492a162,imidazo,methyl 3h imidazo,A61,0.5,imidazo
16253,30d061539541a8aa,imidazo,molecular formula,A61,0.25,imidazo
16254,9fd401160cf1a82e,imidazo,organic compound,A61,0.5,imidazo
16255,b302afa7b8c4d497,imidazo,structure,A61,0.0,imidazo
16256,a5a1a95da496b7ac,imidazo,water,A61,0.0,imidazo
16257,17a8c79efdedfaf6,imidazo,tetrahydro 1h imidazo,C09,0.5,imidazo
16258,6d33f15fdc86d3e6,imidazo,4h imidazo,C12,0.5,imidazo
16259,fbf453d06fcb00f1,imidazo,4h imidazo,G03,0.5,imidazo
16260,75cb6e22541879dc,imidazo,benzo,G03,0.5,imidazo
16261,201064e0962d24a1,imidazo,tetrahydro 1h imidazo,G03,0.5,imidazo
16262,0939a5d424040b05,implant pellets,acetabular implant,A61,0.5,implant pellets
16263,1321c4a220a1b38a,implant pellets,adjustable implant,A61,0.5,implant pellets
16264,ea7fd6a4f7f7b90e,implant pellets,bone augmentation,A61,0.25,implant pellets
16265,c5fa985042937830,implant pellets,couple to implant,A61,0.5,implant pellets
16266,f625d22ff6e3760c,implant pellets,deliver a drug,A61,0.25,implant pellets
16267,d08a4b797798360b,implant pellets,delivered under the skin,A61,0.25,implant pellets
16268,79d07e5f639006fa,implant pellets,diabolo pellet,A61,0.0,implant pellets
16269,b87bcf22609be128,implant pellets,drug composition,A61,0.25,implant pellets
16270,15106c06f117b981,implant pellets,hormone,A61,0.25,implant pellets
16271,1686120616399962,implant pellets,implant,A61,0.5,implant pellets
16272,bf9bb697eca195c1,implant pellets,implant teeth,A61,0.0,implant pellets
16273,79d624f8b52cb547,implant pellets,implantable pellets,A61,1.0,implant pellets
16274,72877930ce98d215,implant pellets,implanted hormone pellets,A61,0.5,implant pellets
16275,37ec7b8bf82bba33,implant pellets,intradermal implant pellets,A61,0.5,implant pellets
16276,8861f871f66ef300,implant pellets,pellet grill,A61,0.0,implant pellets
16277,c257d3147cfd3be8,implant pellets,pellet gun,A61,0.0,implant pellets
16278,9d75c9e70b035554,implant pellets,pellet implantation,A61,0.5,implant pellets
16279,005cdbc0c6738691,implant pellets,pellets,A61,0.5,implant pellets
16280,6cc31097351b5de7,implant pellets,slug pellet,A61,0.0,implant pellets
16281,c65c848eb16cb674,implant pellets,subcutaneous implant,A61,0.5,implant pellets
16282,1093c19d417fc625,implant pellets,subcutaneous implant pellets,A61,0.5,implant pellets
16283,038aa58ea2fe657c,implant pellets,subcutaneous pellet,A61,0.5,implant pellets
16284,36e915055a16b4ae,implant pellets,surgery or injection,A61,0.25,implant pellets
16285,0d11e6b9958829f4,implement with plurality,device with plurality,A01,0.5,implement with plurality
16286,013d54e94b342a24,implement with plurality,farm tool,A01,0.25,implement with plurality
16287,362c0fe40530e119,implement with plurality,farming tool,A01,0.25,implement with plurality
16288,7b0c48d367aae1d7,implement with plurality,implement law,A01,0.0,implement with plurality
16289,2f830cb57509013f,implement with plurality,implement plurality,A01,0.75,implement with plurality
16290,98756be1e94c38ad,implement with plurality,implement regulations,A01,0.0,implement with plurality
16291,ebc17d315a4f0d29,implement with plurality,implement rules,A01,0.0,implement with plurality
16292,64e7b841e22436da,implement with plurality,implementation of multiple,A01,0.5,implement with plurality
16293,39e44ab0fd126f23,implement with plurality,implemented last year,A01,0.0,implement with plurality
16294,a326915f747e956c,implement with plurality,implying plurality,A01,0.5,implement with plurality
16295,056e6d5ad281f11f,implement with plurality,instrument with plurality,A01,0.5,implement with plurality
16296,d105a93178f610a4,implement with plurality,methods with plurality forms,A01,0.25,implement with plurality
16297,9e80acf4094d38bd,implement with plurality,perform with plurality,A01,0.75,implement with plurality
16298,56eb95bdb73dcb09,implement with plurality,perform with plurality tools,A01,0.25,implement with plurality
16299,f369063590404ea0,implement with plurality,plough tool,A01,0.25,implement with plurality
16300,ebe6f410beddb84a,implement with plurality,plurality embodiments,A01,0.25,implement with plurality
16301,ab5ee5daa3d777ea,implement with plurality,plurality of the population,A01,0.0,implement with plurality
16302,f3fc7c1668690459,implement with plurality,plurality system,A01,0.0,implement with plurality
16303,dbbd0f9a60e7088e,implement with plurality,plurality ways of implementation,A01,0.5,implement with plurality
16304,f76f5772ea23d9d0,implement with plurality,tool with plurality,A01,0.5,implement with plurality
16305,fd63afc949e24688,implement with plurality,utensil with plurality,A01,0.5,implement with plurality
16306,29a5363ff3325d33,include contact switch,contact lense,E04,0.0,include contact switch
16307,fc883980dbc0fb9d,include contact switch,contain magnetic switch,E04,0.75,include contact switch
16308,7264caede4eee6cc,include contact switch,frequency switching,E04,0.0,include contact switch
16309,8909326963d1e372,include contact switch,include actuated switch,E04,0.5,include contact switch
16310,f285432bb26fc389,include contact switch,include connecting switch,E04,0.75,include contact switch
16311,5772f568f2fbf0b0,include contact switch,include contact area,E04,0.5,include contact switch
16312,51e0b81258ee4709,include contact switch,include contact information,E04,0.5,include contact switch
16313,9b8c29744ad53fdb,include contact switch,include contact point,E04,0.25,include contact switch
16314,47da4db6d2b1fa5d,include contact switch,include electrical contact,E04,0.5,include contact switch
16315,d11bed69f60f0df7,include contact switch,include images,E04,0.0,include contact switch
16316,5421a8fb80151c02,include contact switch,include onoff switch,E04,0.75,include contact switch
16317,cec1ef27e6825c35,include contact switch,include operable switch,E04,0.75,include contact switch
16318,6df28ac86aa0dc88,include contact switch,include switch device,E04,0.5,include contact switch
16319,c1770bacd4f215ff,include contact switch,include touch switch,E04,0.75,include contact switch
16320,62a983e461621b03,include contact switch,includes food,E04,0.0,include contact switch
16321,415a050c76a63220,include contact switch,light bulb,E04,0.25,include contact switch
16322,aee43375a2f53e75,include contact switch,magnetic switch,E04,0.5,include contact switch
16323,aa326a6dcf493f71,include contact switch,manual application,E04,0.25,include contact switch
16324,bbde16bf3bf835db,include contact switch,mechanical device,E04,0.25,include contact switch
16325,985ab4a329edb6b3,include contact switch,mechanical nail,E04,0.0,include contact switch
16326,3eb2eac5f4572769,include contact switch,micro switch,E04,0.5,include contact switch
16327,d8381a1c5bbe035e,include contact switch,on off device,E04,0.5,include contact switch
16328,b2bfef26c44434b2,include contact switch,safety switch,E04,0.5,include contact switch
16329,5c704f2f9118776f,include contact switch,semiconductor switch,E04,0.25,include contact switch
16330,1d81519472deed9c,include contact switch,switching circuit,E04,0.25,include contact switch
16331,e3da44827f5aa54d,include contact switch,touch points,E04,0.25,include contact switch
16332,7be545dc2e07dd44,include contact switch,touch screen,E04,0.0,include contact switch
16333,79136c3ea54d9bb6,include displacement,change in position,B23,0.5,include displacement
16334,c1c0bb83113f7689,include displacement,displacement current,B23,0.0,include displacement
16335,0c6a34173719edeb,include displacement,displacement of sigma electrons,B23,0.0,include displacement
16336,6afe56f6918ab1c2,include displacement,displacement of water,B23,0.0,include displacement
16337,7632b060c9fd79dd,include displacement,exclude displacement,B23,0.25,include displacement
16338,2ba01a0d6efa1963,include displacement,fixed position,B23,0.25,include displacement
16339,a0b2b5a410dcb363,include displacement,include displacement,B23,1.0,include displacement
16340,55917d7203871909,include displacement,include displacement sensor,B23,0.5,include displacement
16341,1a7ac07ad3202493,include displacement,include ethane,B23,0.0,include displacement
16342,98f9ee3c36f02491,include displacement,include movement,B23,0.75,include displacement
16343,0a14825d0184da50,include displacement,includes displacement,B23,1.0,include displacement
16344,36bc4e2dc019fc94,include displacement,including displacement,B23,1.0,include displacement
16345,d2971af1b654ca18,include displacement,inclusive of displacement,B23,0.75,include displacement
16346,1f875f1a136b7ace,include displacement,measuring unit,B23,0.25,include displacement
16347,c5b63f9973994912,include displacement,paper machine,B23,0.25,include displacement
16348,31f1b5d5e78bb542,include displacement,partial displacement of a bone from its joint,B23,0.0,include displacement
16349,6d443f7e0c612747,include displacement,partial displacement of a joint,B23,0.0,include displacement
16350,63c867d1ef26fa2e,include displacement,sheet metal blanks,B23,0.25,include displacement
16351,e6d8321de1473a13,include displacement,tool clamping,B23,0.25,include displacement
16352,181bce4477ea8ba6,include retaining elements,adding retaining features,A45,0.5,include retaining elements
16353,58c9831b667ec5d6,include retaining elements,chemistry element,A45,0.0,include retaining elements
16354,6951e0b4d13ec4fb,include retaining elements,complementary surfaces,A45,0.25,include retaining elements
16355,a829726922e4390d,include retaining elements,cooperating means,A45,0.25,include retaining elements
16356,7e12310eb03a1799,include retaining elements,cooperating surfaces,A45,0.25,include retaining elements
16357,053228df741b21b0,include retaining elements,elementary mathematics,A45,0.0,include retaining elements
16358,52b140fb08be9195,include retaining elements,form complementary surfaces,A45,0.25,include retaining elements
16359,7c59640e9c51bdcb,include retaining elements,form cooperating surfaces,A45,0.25,include retaining elements
16360,b3624bb08ae64bb1,include retaining elements,holding apparatus,A45,0.25,include retaining elements
16361,17e202d201f9086b,include retaining elements,include affixing elements,A45,0.5,include retaining elements
16362,63d8ca3445368791,include retaining elements,include component,A45,0.25,include retaining elements
16363,700ba964ec812403,include retaining elements,include elements,A45,0.5,include retaining elements
16364,7dfb9054cc1bc16e,include retaining elements,include fixing elements,A45,0.5,include retaining elements
16365,88c0f9ee0edde7e4,include retaining elements,include fruits,A45,0.0,include retaining elements
16366,9f724d2d46401785,include retaining elements,include locker,A45,0.25,include retaining elements
16367,caab71b80c363e40,include retaining elements,include means,A45,0.25,include retaining elements
16368,95bb8aec8e2a5f3a,include retaining elements,include movable part,A45,0.25,include retaining elements
16369,0af9f8640625bae5,include retaining elements,include multiple elements,A45,0.5,include retaining elements
16370,d77cf8351370f8fd,include retaining elements,include multiple retaining,A45,0.5,include retaining elements
16371,eeaa2931b05d8f5b,include retaining elements,include multiple retaining elements,A45,0.5,include retaining elements
16372,ef3450621a312d07,include retaining elements,include part,A45,0.25,include retaining elements
16373,963837501f431352,include retaining elements,include preserving elements,A45,0.5,include retaining elements
16374,ff60005c6d3ebb16,include retaining elements,include retainers,A45,0.75,include retaining elements
16375,b9cffadbbca20491,include retaining elements,include retaining features,A45,0.5,include retaining elements
16376,e255ad221fa79f4a,include retaining elements,include retention elements,A45,0.75,include retaining elements
16377,a1996cb09a6daedc,include retaining elements,include several elements,A45,0.5,include retaining elements
16378,10da72d10d46acc8,include retaining elements,include several features,A45,0.5,include retaining elements
16379,cc8f288372c2254a,include retaining elements,include surfaces,A45,0.25,include retaining elements
16380,f3b5345322a5e335,include retaining elements,include teeth,A45,0.25,include retaining elements
16381,3fda3547556b3562,include retaining elements,include two elements,A45,0.5,include retaining elements
16382,291ee55e17e2ff99,include retaining elements,include two retaining,A45,0.5,include retaining elements
16383,106d655a67f2a97f,include retaining elements,include two retaining elements,A45,0.5,include retaining elements
16384,e83e4d40c1695081,include retaining elements,multiple elements,A45,0.5,include retaining elements
16385,a8a1c36bfdf72ae6,include retaining elements,multiple retaining,A45,0.5,include retaining elements
16386,5d23e40466363390,include retaining elements,multiple retaining elements,A45,0.5,include retaining elements
16387,02d9f8d48bbfeb99,include retaining elements,reactive elements,A45,0.0,include retaining elements
16388,d2c13c83f46889b7,include retaining elements,retain employees,A45,0.0,include retaining elements
16389,c97a774243b556d7,include retaining elements,retaining,A45,0.5,include retaining elements
16390,58644c166162c978,include retaining elements,retaining elements,A45,0.5,include retaining elements
16391,0b1c5f9b8c252998,include retaining elements,retaining elements are included,A45,0.75,include retaining elements
16392,2559f05510af7c5c,include retaining elements,retaining features,A45,0.5,include retaining elements
16393,e1222c79c885f8ac,include retaining elements,retention elements,A45,0.5,include retaining elements
16394,4d4aa6b72faf190c,include retaining elements,retention rate,A45,0.0,include retaining elements
16395,09bf6cdf8a7b6480,include retaining elements,securing devices,A45,0.25,include retaining elements
16396,b39d7129b7e62a5b,include retaining elements,several elements,A45,0.5,include retaining elements
